TimeOffset,UpdateTime,ParentName,ChildName,ChildConfirmedCount,ChildSuspectedCount,ChildCuredCount,ChildDeadCount,ChildTreatingCount,ChildCuredRate,ChildDeadRate,ChildTreatingRate,ChildDeadDivideCured,ChildCuredDivideDead,ChildConfirmedCountRate,ChildSuspectedCountRate,ChildCuredCountRate,ChildDeadCountRate,ChildTreatingCountRate,ChildConfirmedNorm,ChildSuspectedNorm,ChildCuredNorm,ChildDeadNorm,ChildTreatingNorm,ChildDeadRateEx,ChildCuredRateEx,ChildTatalConfirmedNorm,ChildTatalSuspectedNorm,ChildTatalCuredNorm,ChildTatalDeadNorm,ChildTatalTreatingNorm
1.458623,"2020-01-25 11:00:25",安徽,马鞍山,4,0,0,0,4,0,0,1,,,0.1025641,,,,0.1025641,0.1052632,,0,,0.08888889,,,7.99872E-05,0,0,0,0.0001052438
1.459317,"2020-01-25 11:01:25",安徽,马鞍山,4,0,0,0,4,0,0,1,,,0.1025641,,,,0.1025641,0.1052632,,0,,0.08888889,,,7.99872E-05,0,0,0,0.0001052438
2.361192,"2020-01-26 08:40:07",安徽,马鞍山,4,0,0,0,4,0,0,1,,,0.1333333,,,,0.1333333,0.1052632,,0,,0.08888889,,,7.99872E-05,0,0,0,0.0001052438
2.412315,"2020-01-26 09:53:44",安徽,马鞍山,7,0,0,0,7,0,0,1,,,0.1166667,,,,0.1166667,0.1842105,,0,,0.1555556,,,0.0001399776,0,0,0,0.0001841766
3.366563,"2020-01-27 08:47:51",安徽,马鞍山,7,0,0,0,7,0,0,1,,,0.1,,,,0.1,0.1842105,,0,,0.1555556,,,0.0001399776,0,0,0,0.0001841766
4.378438,"2020-01-28 09:04:57",安徽,马鞍山,10,0,0,0,10,0,0,1,,,0.09433962,,,,0.09433962,0.2631579,,0,,0.2222222,,,0.000199968,0,0,0,0.0002631094
5.361273,"2020-01-29 08:40:14",安徽,马鞍山,11,0,0,0,11,0,0,1,,,0.07236842,,,,0.07236842,0.2894737,,0,,0.2444444,,,0.0002199648,0,0,0,0.0002894204
5.527766,"2020-01-29 12:39:59",安徽,马鞍山,11,0,0,0,11,0,0,1,,,0.07096774,,,,0.07096774,0.2894737,,0,,0.2444444,,,0.0002199648,0,0,0,0.0002894204
5.532662,"2020-01-29 12:47:02",安徽,马鞍山,11,0,0,0,11,0,0,1,,,0.07096774,,0,,0.07189543,0.2894737,,0,,0.2444444,,,0.0002199648,0,0,0,0.0002894204
5.533357,"2020-01-29 12:48:02",安徽,马鞍山,11,0,0,0,11,0,0,1,,,0.07096774,,0,,0.07189543,0.2894737,,0,,0.2444444,,,0.0002199648,0,0,0,0.0002894204
