TimeOffset,UpdateTime,ParentName,ChildName,ChildConfirmedCount,ChildSuspectedCount,ChildCuredCount,ChildDeadCount,ChildTreatingCount,ChildCuredRate,ChildDeadRate,ChildTreatingRate,ChildDeadDivideCured,ChildCuredDivideDead,ChildConfirmedCountRate,ChildSuspectedCountRate,ChildCuredCountRate,ChildDeadCountRate,ChildTreatingCountRate,ChildConfirmedNorm,ChildSuspectedNorm,ChildCuredNorm,ChildDeadNorm,ChildTreatingNorm,ChildDeadRateEx,ChildCuredRateEx,ChildTatalConfirmedNorm,ChildTatalSuspectedNorm,ChildTatalCuredNorm,ChildTatalDeadNorm,ChildTatalTreatingNorm
0.4284143,"2020-01-24 10:16:55",安徽,蚌埠,1,0,0,0,1,0,0,1,,,0.06666667,,,,0.06666667,0.00625,,0,0,0.006993007,,,1.99968E-05,0,0,0,2.631094E-05
0.9826736,"2020-01-24 23:35:03",安徽,蚌埠,1,0,0,0,1,0,0,1,,,0.06666667,,,,0.06666667,0.00625,,0,0,0.006993007,,,1.99968E-05,0,0,0,2.631094E-05
1.411644,"2020-01-25 09:52:46",安徽,蚌埠,1,0,0,0,1,0,0,1,,,0.02564103,,,,0.02564103,0.00625,,0,0,0.006993007,,,1.99968E-05,0,0,0,2.631094E-05
1.457222,"2020-01-25 10:58:24",安徽,蚌埠,1,0,0,0,1,0,0,1,,,0.02564103,,,,0.02564103,0.00625,,0,0,0.006993007,,,1.99968E-05,0,0,0,2.631094E-05
1.457917,"2020-01-25 10:59:24",安徽,蚌埠,1,0,0,0,1,0,0,1,,,0.02564103,,,,0.02564103,0.00625,,0,0,0.006993007,,,1.99968E-05,0,0,0,2.631094E-05
1.458623,"2020-01-25 11:00:25",安徽,蚌埠,1,0,0,0,1,0,0,1,,,0.02564103,,,,0.02564103,0.00625,,0,0,0.006993007,,,1.99968E-05,0,0,0,2.631094E-05
1.459317,"2020-01-25 11:01:25",安徽,蚌埠,1,0,0,0,1,0,0,1,,,0.02564103,,,,0.02564103,0.00625,,0,0,0.006993007,,,1.99968E-05,0,0,0,2.631094E-05
2.361192,"2020-01-26 08:40:07",安徽,蚌埠,1,0,0,0,1,0,0,1,,,0.03333334,,,,0.03333334,0.00625,,0,0,0.006993007,,,1.99968E-05,0,0,0,2.631094E-05
2.412315,"2020-01-26 09:53:44",安徽,蚌埠,1,0,0,0,1,0,0,1,,,0.01666667,,,,0.01666667,0.00625,,0,0,0.006993007,,,1.99968E-05,0,0,0,2.631094E-05
3.366563,"2020-01-27 08:47:51",安徽,蚌埠,3,0,0,0,3,0,0,1,,,0.04285714,,,,0.04285714,0.01875,,0,0,0.02097902,,,5.99904E-05,0,0,0,7.893283E-05
4.378438,"2020-01-28 09:04:57",安徽,蚌埠,3,0,0,0,3,0,0,1,,,0.02830189,,,,0.02830189,0.01875,,0,0,0.02097902,,,5.99904E-05,0,0,0,7.893283E-05
5.361273,"2020-01-29 08:40:14",安徽,蚌埠,3,0,0,0,3,0,0,1,,,0.01973684,,,,0.01973684,0.01875,,0,0,0.02097902,,,5.99904E-05,0,0,0,7.893283E-05
5.527766,"2020-01-29 12:39:59",安徽,蚌埠,3,0,0,0,3,0,0,1,,,0.01935484,,,,0.01935484,0.01875,,0,0,0.02097902,,,5.99904E-05,0,0,0,7.893283E-05
5.532662,"2020-01-29 12:47:02",安徽,蚌埠,3,0,0,0,3,0,0,1,,,0.01935484,,0,,0.01960784,0.01875,,0,0,0.02097902,,,5.99904E-05,0,0,0,7.893283E-05
5.533357,"2020-01-29 12:48:02",安徽,蚌埠,3,0,0,0,3,0,0,1,,,0.01935484,,0,,0.01960784,0.01875,,0,0,0.02097902,,,5.99904E-05,0,0,0,7.893283E-05
5.567627,"2020-01-29 13:37:23",安徽,蚌埠,3,0,0,0,3,0,0,1,,,0.01935484,,0,,0.01960784,0.01875,,0,0,0.02097902,,,5.99904E-05,0,0,0,7.893283E-05
5.571123,"2020-01-29 13:42:25",安徽,蚌埠,3,0,0,0,3,0,0,1,,,0.01973684,,0,,0.02,0.01875,,0,0,0.02097902,,,5.99904E-05,0,0,0,7.893283E-05
6.371597,"2020-01-30 08:55:06",安徽,蚌埠,8,0,0,0,8,0,0,1,,,0.04,,0,,0.04040404,0.05,,0,0,0.05594406,,,0.0001599744,0,0,0,0.0002104875
7.360926,"2020-01-31 08:39:44",安徽,蚌埠,15,0,0,0,15,0,0,1,,,0.06329114,,0,,0.06410257,0.09375,,0,0,0.1048951,,,0.000299952,0,0,0,0.0003946642
8.386528,"2020-02-01 09:16:36",安徽,蚌埠,15,0,0,0,15,0,0,1,,,0.06329114,,0,,0.06410257,0.09375,,0,0,0.1048951,,,0.000299952,0,0,0,0.0003946642
8.387234,"2020-02-01 09:17:37",安徽,蚌埠,15,0,0,0,15,0,0,1,,,0.06329114,,0,,0.06410257,0.09375,,0,0,0.1048951,,,0.000299952,0,0,0,0.0003946642
8.387952,"2020-02-01 09:18:39",安徽,蚌埠,16,0,0,0,16,0,0,1,,,0.06751055,,0,,0.06837607,0.1,,0,0,0.1118881,,,0.0003199488,0,0,0,0.0004209751
8.388669,"2020-02-01 09:19:41",安徽,蚌埠,16,0,0,0,16,0,0,1,,,0.06751055,,0,,0.06837607,0.1,,0,0,0.1118881,,,0.0003199488,0,0,0,0.0004209751
8.392245,"2020-02-01 09:24:50",安徽,蚌埠,16,0,0,0,16,0,0,1,,,0.05387205,,0,,0.05442177,0.1,,0,0,0.1118881,,,0.0003199488,0,0,0,0.0004209751
8.672963,"2020-02-01 16:09:04",安徽,蚌埠,16,0,0,0,16,0,0,1,,,0.05387205,,0,,0.05442177,0.1,,0,0,0.1118881,,,0.0003199488,0,0,0,0.0004209751
8.80934,"2020-02-01 19:25:27",安徽,蚌埠,16,0,0,0,16,0,0,1,,,0.05387205,,0,,0.05460751,0.1,,0,0,0.1118881,,,0.0003199488,0,0,0,0.0004209751
8.895938,"2020-02-01 21:30:09",安徽,蚌埠,16,0,0,0,16,0,0,1,,,0.05387205,,0,,0.05479452,0.1,,0,0,0.1118881,,,0.0003199488,0,0,0,0.0004209751
9.395359,"2020-02-02 09:29:19",安徽,蚌埠,26,0,0,0,26,0,0,1,,,0.07647059,,0,,0.07761194,0.1625,,0,0,0.1818182,,,0.0005199168,0,0,0,0.0006840845
9.772361,"2020-02-02 18:32:12",安徽,蚌埠,26,0,0,0,26,0,0,1,,,0.07647059,,0,,0.07784431,0.1625,,0,0,0.1818182,,,0.0005199168,0,0,0,0.0006840845
9.773136,"2020-02-02 18:33:19",安徽,蚌埠,26,0,0,0,26,0,0,1,,,0.07647059,,0,,0.07784431,0.1625,,0,0,0.1818182,,,0.0005199168,0,0,0,0.0006840845
9.878021,"2020-02-02 21:04:21",安徽,蚌埠,26,0,0,0,26,0,0,1,,,0.07647059,,0,,0.07807808,0.1625,,0,0,0.1818182,,,0.0005199168,0,0,0,0.0006840845
