TimeOffset,UpdateTime,ParentName,ChildName,ChildConfirmedCount,ChildSuspectedCount,ChildCuredCount,ChildDeadCount,ChildTreatingCount,ChildCuredRate,ChildDeadRate,ChildTreatingRate,ChildDeadDivideCured,ChildCuredDivideDead,ChildConfirmedCountRate,ChildSuspectedCountRate,ChildCuredCountRate,ChildDeadCountRate,ChildTreatingCountRate,ChildConfirmedNorm,ChildSuspectedNorm,ChildCuredNorm,ChildDeadNorm,ChildTreatingNorm,ChildDeadRateEx,ChildCuredRateEx,ChildTatalConfirmedNorm,ChildTatalSuspectedNorm,ChildTatalCuredNorm,ChildTatalDeadNorm,ChildTatalTreatingNorm
1.343102,"2020-01-25 08:14:04",湖北,天门,3,0,0,0,3,0,0,1,,,0.004115226,,0,0,0.004559271,0.006048387,,0,0,0.006880734,,,5.99904E-05,0,0,0,7.893283E-05
1.837616,"2020-01-25 20:06:10",湖北,天门,3,0,0,0,3,0,0,1,,,0.004109589,,0,0,0.004552352,0.006048387,,0,0,0.006880734,,,5.99904E-05,0,0,0,7.893283E-05
1.838322,"2020-01-25 20:07:11",湖北,天门,3,0,0,0,3,0,0,1,,,0.004109589,,0,0,0.004552352,0.006048387,,0,0,0.006880734,,,5.99904E-05,0,0,0,7.893283E-05
1.996933,"2020-01-25 23:55:35",湖北,天门,3,0,0,0,3,0,0,1,,,0.004109589,,0,0,0.004552352,0.006048387,,0,0,0.006880734,,,5.99904E-05,0,0,0,7.893283E-05
2.001146,"2020-01-26 00:01:39",湖北,天门,3,0,0,0,3,0,0,1,,,0.003942181,,0,0,0.004354137,0.006048387,,0,0,0.006880734,,,5.99904E-05,0,0,0,7.893283E-05
2.373808,"2020-01-26 08:58:17",湖北,天门,5,0,0,0,5,0,0,1,,,0.004748338,,0,0,0.005213764,0.01008064,,0,0,0.01146789,,,9.9984E-05,0,0,0,0.0001315547
2.412315,"2020-01-26 09:53:44",湖北,天门,5,0,0,0,5,0,0,1,,,0.004752852,,0,0,0.005219207,0.01008064,,0,0,0.01146789,,,9.9984E-05,0,0,0,0.0001315547
2.571875,"2020-01-26 13:43:30",湖北,天门,5,0,0,0,5,0,0,1,,,0.004752852,,0,0,0.005219207,0.01008064,,0,0,0.01146789,,,9.9984E-05,0,0,0,0.0001315547
2.573287,"2020-01-26 13:45:32",湖北,天门,5,0,0,0,5,0,0,1,,,0.004752852,,0,0,0.005219207,0.01008064,,0,0,0.01146789,,,9.9984E-05,0,0,0,0.0001315547
2.576794,"2020-01-26 13:50:35",湖北,天门,5,0,0,0,5,0,0,1,,,0.004725898,,0,0,0.005186722,0.01008064,,0,0,0.01146789,,,9.9984E-05,0,0,0,0.0001315547
3.298623,"2020-01-27 07:10:01",湖北,天门,5,0,0,0,5,0,0,1,,,0.003513703,,0,0,0.003837299,0.01008064,,0,0,0.01146789,,,9.9984E-05,0,0,0,0.0001315547
3.299329,"2020-01-27 07:11:02",湖北,天门,5,0,0,0,5,0,0,1,,,0.003513703,,0,0,0.003837299,0.01008064,,0,0,0.01146789,,,9.9984E-05,0,0,0,0.0001315547
3.300023,"2020-01-27 07:12:02",湖北,天门,5,0,0,0,5,0,0,1,,,0.003513703,,0,0,0.003837299,0.01008064,,0,0,0.01146789,,,9.9984E-05,0,0,0,0.0001315547
3.300729,"2020-01-27 07:13:03",湖北,天门,5,0,0,0,5,0,0,1,,,0.003513703,,0,0,0.003837299,0.01008064,,0,0,0.01146789,,,9.9984E-05,0,0,0,0.0001315547
3.30213,"2020-01-27 07:15:04",湖北,天门,5,0,0,0,5,0,0,1,,,0.003513703,,0,0,0.003837299,0.01008064,,0,0,0.01146789,,,9.9984E-05,0,0,0,0.0001315547
3.30353,"2020-01-27 07:17:05",湖北,天门,13,0,0,0,13,0,0,1,,,0.009135629,,0,0,0.009976977,0.02620968,,0,0,0.02981651,,,0.0002599584,0,0,0,0.0003420422
3.304224,"2020-01-27 07:18:05",湖北,天门,13,0,0,0,13,0,0,1,,,0.009135629,,0,0,0.009976977,0.02620968,,0,0,0.02981651,,,0.0002599584,0,0,0,0.0003420422
3.314028,"2020-01-27 07:32:12",湖北,天门,13,0,0,0,13,0,0,1,,,0.009135629,,0,0,0.009976977,0.02620968,,0,0,0.02981651,,,0.0002599584,0,0,0,0.0003420422
3.635637,"2020-01-27 15:15:19",湖北,天门,13,0,0,0,13,0,0,1,,,0.009135629,,0,0,0.009984639,0.02620968,,0,0,0.02981651,,,0.0002599584,0,0,0,0.0003420422
3.636331,"2020-01-27 15:16:19",湖北,天门,13,0,0,0,13,0,0,1,,,0.009135629,,0,0,0.009984639,0.02620968,,0,0,0.02981651,,,0.0002599584,0,0,0,0.0003420422
3.696493,"2020-01-27 16:42:57",湖北,天门,13,0,0,0,13,0,0,1,,,0.009135629,,0,0,0.01,0.02620968,,0,0,0.02981651,,,0.0002599584,0,0,0,0.0003420422
4.378438,"2020-01-28 09:04:57",湖北,天门,23,0,0,2,21,0,0.08695652,0.9130435,,0,0.008474576,,0,0.02,0.008180756,0.04637097,,0,0.1333333,0.04816514,1,0,0.0004599264,0,0,0.0007782101,0.0005525298
4.655197,"2020-01-28 15:43:29",湖北,天门,23,0,0,2,21,0,0.08695652,0.9130435,,0,0.008474576,,0,0.02,0.008190327,0.04637097,,0,0.1333333,0.04816514,1,0,0.0004599264,0,0,0.0007782101,0.0005525298
4.691864,"2020-01-28 16:36:17",湖北,天门,23,0,0,2,21,0,0.08695652,0.9130435,,0,0.008474576,,0,0.02,0.008196721,0.04637097,,0,0.1333333,0.04816514,1,0,0.0004599264,0,0,0.0007782101,0.0005525298
5.278067,"2020-01-29 06:40:25",湖北,天门,34,0,0,3,31,0,0.0882353,0.9117647,,0,0.009566685,,0,0.024,0.009174312,0.06854839,,0,0.2,0.07110092,1,0,0.0006798912,0,0,0.001167315,0.0008156392
5.278761,"2020-01-29 06:41:25",湖北,天门,34,0,0,3,31,0,0.0882353,0.9117647,,0,0.009566685,,0,0.024,0.009174312,0.06854839,,0,0.2,0.07110092,1,0,0.0006798912,0,0,0.001167315,0.0008156392
5.303229,"2020-01-29 07:16:39",湖北,天门,34,0,0,3,31,0,0.0882353,0.9117647,,0,0.009566685,,0,0.024,0.009256494,0.06854839,,0,0.2,0.07110092,1,0,0.0006798912,0,0,0.001167315,0.0008156392
5.367581,"2020-01-29 08:49:19",湖北,天门,34,0,0,3,31,0,0.0882353,0.9117647,,0,0.009566685,,0,0.024,0.009256494,0.06854839,,0,0.2,0.07110092,1,0,0.0006798912,0,0,0.001167315,0.0008156392
5.664178,"2020-01-29 15:56:25",湖北,天门,34,0,0,3,31,0,0.0882353,0.9117647,,0,0.009566685,,0,0.024,0.009267564,0.06854839,,0,0.2,0.07110092,1,0,0.0006798912,0,0,0.001167315,0.0008156392
5.856748,"2020-01-29 20:33:43",湖北,天门,34,0,0,3,31,0,0.0882353,0.9117647,,0,0.009566685,,0,0.024,0.009275883,0.06854839,,0,0.2,0.07110092,1,0,0.0006798912,0,0,0.001167315,0.0008156392
5.857454,"2020-01-29 20:34:44",湖北,天门,34,0,0,3,31,0,0.0882353,0.9117647,,0,0.009566685,,0,0.024,0.009275883,0.06854839,,0,0.2,0.07110092,1,0,0.0006798912,0,0,0.001167315,0.0008156392
6.019792,"2020-01-30 00:28:30",湖北,天门,34,0,0,3,31,0,0.0882353,0.9117647,,0,0.009566685,,0,0.024,0.009278659,0.06854839,,0,0.2,0.07110092,1,0,0.0006798912,0,0,0.001167315,0.0008156392
6.021192,"2020-01-30 00:30:31",湖北,天门,34,0,0,3,31,0,0.0882353,0.9117647,,0,0.009566685,,0,0.024,0.009278659,0.06854839,,0,0.2,0.07110092,1,0,0.0006798912,0,0,0.001167315,0.0008156392
6.03169,"2020-01-30 00:45:38",湖北,天门,34,0,0,3,31,0,0.0882353,0.9117647,,0,0.009566685,,0,0.024,0.009278659,0.06854839,,0,0.2,0.07110092,1,0,0.0006798912,0,0,0.001167315,0.0008156392
6.300949,"2020-01-30 07:13:22",湖北,天门,44,0,0,3,41,0,0.06818182,0.9318182,,0,0.009594418,,0,0.01851852,0.009460083,0.08870967,,0,0.2,0.0940367,1,0,0.0008798592,0,0,0.001167315,0.001078749
6.31493,"2020-01-30 07:33:30",湖北,天门,44,0,0,3,41,0,0.06818182,0.9318182,,0,0.009594418,,0,0.01851852,0.009460083,0.08870967,,0,0.2,0.0940367,1,0,0.0008798592,0,0,0.001167315,0.001078749
6.319827,"2020-01-30 07:40:33",湖北,天门,44,0,0,3,41,0,0.06818182,0.9318182,,0,0.009594418,,0,0.01851852,0.009460083,0.08870967,,0,0.2,0.0940367,1,0,0.0008798592,0,0,0.001167315,0.001078749
6.933762,"2020-01-30 22:24:37",湖北,天门,44,0,0,3,41,0,0.06818182,0.9318182,,0,0.008974098,,0,0.01851852,0.008815308,0.08870967,,0,0.2,0.0940367,1,0,0.0008798592,0,0,0.001167315,0.001078749
7.306204,"2020-01-31 07:20:56",湖北,天门,67,0,0,6,61,0,0.08955224,0.9104478,,0,0.01153979,,0,0.02941176,0.01105874,0.1350807,,0,0.4,0.1399083,1,0,0.001339786,0,0,0.00233463,0.001604968
7.310046,"2020-01-31 07:26:28",湖北,天门,67,0,0,6,61,0,0.08955224,0.9104478,,0,0.01153979,,0,0.02941176,0.01111921,0.1350807,,0,0.4,0.1399083,1,0,0.001339786,0,0,0.00233463,0.001604968
