TimeOffset,UpdateTime,ParentName,ChildName,ChildConfirmedCount,ChildSuspectedCount,ChildCuredCount,ChildDeadCount,ChildTreatingCount,ChildCuredRate,ChildDeadRate,ChildTreatingRate,ChildDeadDivideCured,ChildCuredDivideDead,ChildConfirmedCountRate,ChildSuspectedCountRate,ChildCuredCountRate,ChildDeadCountRate,ChildTreatingCountRate,ChildConfirmedNorm,ChildSuspectedNorm,ChildCuredNorm,ChildDeadNorm,ChildTreatingNorm,ChildDeadRateEx,ChildCuredRateEx,ChildTatalConfirmedNorm,ChildTatalSuspectedNorm,ChildTatalCuredNorm,ChildTatalDeadNorm,ChildTatalTreatingNorm
126.7578,"2020-05-29 18:11:13",海南,万宁,13,0,13,0,0,1,0,0,0,,0.07692308,,0.0797546,0,,1,,1,,0,0,1,0.0002582439,0,0.0002797624,0,0
126.7578,"2020-05-29 18:11:13",海南,三亚,55,0,54,1,0,0.9818182,0.01818182,0,0.01851852,54,0.3254438,,0.3312883,0.1666667,,1,,1,1,0,0.01818182,0.9818182,0.00109257,0,0.00116209,0.0002584647,0
126.7578,"2020-05-29 18:11:13",海南,东方,3,0,2,1,0,0.6666667,0.3333333,0,0.5,2,0.01775148,,0.01226994,0.1666667,,1,,1,1,0,0.3333333,0.6666667,5.959476E-05,0,4.304037E-05,0.0002584647,0
126.7578,"2020-05-29 18:11:13",海南,临高,6,0,6,0,0,1,0,0,0,,0.03550296,,0.03680982,0,,1,,1,,0,0,1,0.0001191895,0,0.0001291211,0,0
126.7578,"2020-05-29 18:11:13",海南,乐东,2,0,2,0,0,1,0,0,0,,0.01183432,,0.01226994,0,,1,,1,,0,0,1,3.972984E-05,0,4.304037E-05,0,0
126.7578,"2020-05-29 18:11:13",海南,保亭,3,0,3,0,0,1,0,0,0,,0.01775148,,0.01840491,0,,1,,1,,0,0,1,5.959476E-05,0,6.456056E-05,0,0
126.7578,"2020-05-29 18:11:13",海南,儋州,15,0,14,1,0,0.9333333,0.06666667,0,0.07142857,14,0.0887574,,0.08588957,0.1666667,,1,,1,1,0,0.06666667,0.9333333,0.0002979738,0,0.0003012826,0.0002584647,0
126.7578,"2020-05-29 18:11:13",海南,定安,3,0,2,1,0,0.6666667,0.3333333,0,0.5,2,0.01775148,,0.01226994,0.1666667,,1,,1,1,0,0.3333333,0.6666667,5.959476E-05,0,4.304037E-05,0.0002584647,0
126.7578,"2020-05-29 18:11:13",海南,文昌,3,0,3,0,0,1,0,0,0,,0.01775148,,0.01840491,0,,1,,1,,0,0,1,5.959476E-05,0,6.456056E-05,0,0
126.7578,"2020-05-29 18:11:13",海南,昌江,7,0,7,0,0,1,0,0,0,,0.04142012,,0.04294479,0,,1,,1,,0,0,1,0.0001390544,0,0.0001506413,0,0
126.7578,"2020-05-29 18:11:13",海南,海口,39,0,39,0,0,1,0,0,0,,0.2307692,,0.2392638,0,,1,,1,,0,0,1,0.0007747318,0,0.0008392872,0,0
126.7578,"2020-05-29 18:11:13",海南,澄迈,9,0,8,1,0,0.8888889,0.1111111,0,0.125,8,0.05325444,,0.04907975,0.1666667,,1,,1,1,0,0.1111111,0.8888889,0.0001787843,0,0.0001721615,0.0002584647,0
126.7578,"2020-05-29 18:11:13",海南,琼中,1,0,1,0,0,1,0,0,0,,0.00591716,,0.006134969,0,,1,,1,,0,0,1,1.986492E-05,0,2.152019E-05,0,0
126.7578,"2020-05-29 18:11:13",海南,琼海,6,0,5,1,0,0.8333333,0.1666667,0,0.2,5,0.03550296,,0.03067485,0.1666667,,1,,1,1,0,0.1666667,0.8333333,0.0001191895,0,0.0001076009,0.0002584647,0
126.7578,"2020-05-29 18:11:13",海南,陵水,4,0,4,0,0,1,0,0,0,,0.02366864,,0.02453988,0,,1,,1,,0,0,1,7.945967E-05,0,8.608074E-05,0,0
52.90904,"2020-03-16 21:49:01",海南,待明确地区,0,0,1,0,,,,,0,,0,,0.00621118,0,,,,1,,,0,1,0,0,2.152019E-05,0,
