TimeOffset,UpdateTime,ParentName,ChildName,ChildConfirmedCount,ChildSuspectedCount,ChildCuredCount,ChildDeadCount,ChildTreatingCount,ChildCuredRate,ChildDeadRate,ChildTreatingRate,ChildDeadDivideCured,ChildCuredDivideDead,ChildConfirmedCountRate,ChildSuspectedCountRate,ChildCuredCountRate,ChildDeadCountRate,ChildTreatingCountRate,ChildConfirmedNorm,ChildSuspectedNorm,ChildCuredNorm,ChildDeadNorm,ChildTreatingNorm,ChildDeadRateEx,ChildCuredRateEx,ChildTatalConfirmedNorm,ChildTatalSuspectedNorm,ChildTatalCuredNorm,ChildTatalDeadNorm,ChildTatalTreatingNorm
113.3807,"2020-05-16 09:08:11",陕西,咸阳,17,0,17,0,0,1,0,0,0,,0.05519481,0,0.0564784,0,0,1,,1,,0,0,1,0.0003377103,0,0.0003658746,0,0
113.3807,"2020-05-16 09:08:11",陕西,商洛,7,0,7,0,0,1,0,0,0,,0.02272727,0,0.02325581,0,0,1,,1,,0,0,1,0.0001390572,0,0.0001506543,0,0
113.3807,"2020-05-16 09:08:11",陕西,境外输入,63,0,59,0,4,0.9365079,0,0.06349207,0,,0.2045455,0,0.1960133,0,1,1,,1,,0.08,0,1,0.001251515,0,0.0012698,0,0.0001052438
113.3807,"2020-05-16 09:08:11",陕西,安康,26,0,26,0,0,1,0,0,0,,0.08441558,0,0.08637874,0,0,1,,1,,0,0,1,0.0005164982,0,0.000559573,0,0
113.3807,"2020-05-16 09:08:11",陕西,宝鸡,13,0,13,0,0,1,0,0,0,,0.04220779,0,0.04318937,0,0,1,,1,,0,0,1,0.0002582491,0,0.0002797865,0,0
113.3807,"2020-05-16 09:08:11",陕西,延安,8,0,8,0,0,1,0,0,0,,0.02597403,0,0.02657807,0,0,1,,1,,0,0,1,0.0001589225,0,0.0001721763,0,0
113.3807,"2020-05-16 09:08:11",陕西,杨凌,1,0,1,0,0,1,0,0,0,,0.003246753,0,0.003322259,0,0,1,,1,,0,0,1,1.986531E-05,0,2.152204E-05,0,0
113.3807,"2020-05-16 09:08:11",陕西,榆林,3,0,3,0,0,1,0,0,0,,0.009740259,0,0.009966778,0,0,1,,1,,0,0,1,5.959594E-05,0,6.456611E-05,0,0
113.3807,"2020-05-16 09:08:11",陕西,汉中,26,0,26,0,0,1,0,0,0,,0.08441558,0,0.08637874,0,0,1,,1,,0,0,1,0.0005164982,0,0.000559573,0,0
113.3807,"2020-05-16 09:08:11",陕西,渭南,15,0,15,0,0,1,0,0,0,,0.0487013,0,0.04983389,0,0,1,,1,,0,0,1,0.0002979797,0,0.0003228306,0,0
113.3807,"2020-05-16 09:08:11",陕西,西安,120,0,117,3,0,0.975,0.025,0,0.02564103,39,0.3896104,0,0.3887043,1,0,1,,1,1,0,0.025,0.975,0.002383837,0,0.002518079,0.0007753941,0
113.3807,"2020-05-16 09:08:11",陕西,铜川,8,0,8,0,0,1,0,0,0,,0.02597403,0,0.02657807,0,0,1,,1,,0,0,1,0.0001589225,0,0.0001721763,0,0
113.3807,"2020-05-16 09:08:11",陕西,韩城,1,0,1,0,0,1,0,0,0,,0.003246753,0,0.003322259,0,0,1,,1,,0,0,1,1.986531E-05,0,2.152204E-05,0,0
61.61322,"2020-03-25 14:43:02",陕西,待明确地区,0,0,3,0,,,,,0,,0,0,0.0125,0,,,,1,,,0,1,0,0,6.456611E-05,0,
60.44418,"2020-03-24 10:39:37",陕西,境外输入人员,4,0,0,0,4,0,0,1,,,0.01606426,,0,0,0.6666667,1,,,,1,,,7.946125E-05,0,0,0,0.0001052438
