TimeOffset,UpdateTime,ParentName,ChildName,ChildConfirmedCount,ChildSuspectedCount,ChildCuredCount,ChildDeadCount,ChildTreatingCount,ChildCuredRate,ChildDeadRate,ChildTreatingRate,ChildDeadDivideCured,ChildCuredDivideDead,ChildConfirmedCountRate,ChildSuspectedCountRate,ChildCuredCountRate,ChildDeadCountRate,ChildTreatingCountRate,ChildConfirmedNorm,ChildSuspectedNorm,ChildCuredNorm,ChildDeadNorm,ChildTreatingNorm,ChildDeadRateEx,ChildCuredRateEx,ChildTatalConfirmedNorm,ChildTatalSuspectedNorm,ChildTatalCuredNorm,ChildTatalDeadNorm,ChildTatalTreatingNorm
62.30661,"2020-03-26 07:21:31",山西,境外输入,2,0,0,0,2,0,0,1,,,0.01481481,,0,,1,0.03278688,0,0,,0.03389831,,,3.99936E-05,0,0,0,5.262189E-05
65.3474,"2020-03-29 08:20:15",山西,境外输入,3,1,0,0,3,0,0,1,,,0.02205882,1,0,,1,0.04918033,0.05555556,0,,0.05084746,,,5.99904E-05,0.02941176,0,0,7.893283E-05
68.31662,"2020-04-01 07:35:56",山西,境外输入,4,4,0,0,4,0,0,1,,,0.02919708,1,0,,1,0.06557377,0.2222222,0,,0.06779661,,,7.99872E-05,0.1176471,0,0,0.0001052438
72.37424,"2020-04-05 08:58:54",山西,境外输入,5,5,0,0,5,0,0,1,,,0.03623188,1,0,,1,0.08196721,0.2777778,0,,0.08474576,,,9.9984E-05,0.1470588,0,0,0.0001315547
75.42421,"2020-04-08 10:10:52",山西,境外输入,30,5,1,0,29,0.03333334,0,0.9666666,0,,0.1840491,1,0.007462686,,1,0.4918033,0.2777778,0.5,,0.4915254,0,1,0.000599904,0.1470588,2.116402E-05,0,0.0007630173
76.35325,"2020-04-09 08:28:41",山西,境外输入,33,5,1,0,32,0.03030303,0,0.969697,0,,0.1987952,1,0.007462686,,1,0.5409836,0.2777778,0.5,,0.5423729,0,1,0.0006598944,0.1470588,2.116402E-05,0,0.0008419502
77.34991,"2020-04-10 08:23:52",山西,境外输入,35,5,1,0,34,0.02857143,0,0.9714286,0,,0.2083333,1,0.007462686,,1,0.5737705,0.2777778,0.5,,0.5762712,0,1,0.000699888,0.1470588,2.116402E-05,0,0.0008945721
78.34505,"2020-04-11 08:16:52",山西,境外输入,39,5,2,0,37,0.05128205,0,0.948718,0,,0.2267442,1,0.01481481,,1,0.6393443,0.2777778,1,,0.6271186,0,1,0.0007798752,0.1470588,4.232804E-05,0,0.0009735049
80.35255,"2020-04-13 08:27:41",山西,境外输入,40,5,2,0,38,0.05,0,0.95,0,,0.2312139,1,0.01481481,,1,0.6557377,0.2777778,1,,0.6440678,0,1,0.000799872,0.1470588,4.232804E-05,0,0.0009998159
82.35284,"2020-04-15 08:28:05",山西,境外输入,53,18,2,0,51,0.03773585,0,0.9622642,0,,0.2849462,1,0.01481481,,1,0.8688524,1,1,,0.8644068,0,1,0.00105983,0.5294118,4.232804E-05,0,0.001341858
83.35593,"2020-04-16 08:32:33",山西,境外输入,61,18,2,0,59,0.03278688,0,0.9672131,0,,0.314433,1,0.01481481,,1,1,1,1,,1,0,1,0.001219805,0.5294118,4.232804E-05,0,0.001552346
