TimeOffset,UpdateTime,ParentName,ChildName,ChildConfirmedCount,ChildSuspectedCount,ChildCuredCount,ChildDeadCount,ChildTreatingCount,ChildCuredRate,ChildDeadRate,ChildTreatingRate,ChildDeadDivideCured,ChildCuredDivideDead,ChildConfirmedCountRate,ChildSuspectedCountRate,ChildCuredCountRate,ChildDeadCountRate,ChildTreatingCountRate,ChildConfirmedNorm,ChildSuspectedNorm,ChildCuredNorm,ChildDeadNorm,ChildTreatingNorm,ChildDeadDivideCuredNorm,ChildCuredDivideDeadNorm,ChildTatalConfirmedNorm,ChildTatalSuspectedNorm,ChildTatalCuredNorm,ChildTatalDeadNorm,ChildTatalTreatingNorm
0.7007174,"2020-01-24 16:49:01.981",河北,沧州,0,0,0,1,,,,,,0,0,,,1,,0,,0,0.3333333,,,0,0,,0,0.0004338395,
0.7210865,"2020-01-24 17:18:21.875",河北,沧州,1,0,0,1,0,0,1,0,,0,0.5,,,1,0,0.02083333,,0,0.3333333,0,,0,2.013247E-05,,0,0.0004338395,0
1.410954,"2020-01-25 09:51:46.460",河北,沧州,1,0,0,1,0,0,1,0,,0,0.125,,,1,0,0.02083333,,0,0.3333333,0,,0,2.013247E-05,,0,0.0004338395,0
1.47125,"2020-01-25 11:18:36.020",河北,沧州,2,0,0,1,1,0,0.5,0.5,,0,0.25,,,1,0.1428571,0.04166667,,0,0.3333333,0.03225806,,0,4.026494E-05,,0,0.0004338395,2.631094E-05
1.471952,"2020-01-25 11:19:36.648",河北,沧州,2,0,0,1,1,0,0.5,0.5,,0,0.25,,,1,0.1428571,0.04166667,,0,0.3333333,0.03225806,,0,4.026494E-05,,0,0.0004338395,2.631094E-05
2.412323,"2020-01-26 09:53:44.753",河北,沧州,2,0,0,1,1,0,0.5,0.5,,0,0.1538462,,,1,0.08333334,0.04166667,,0,0.3333333,0.03225806,,0,4.026494E-05,,0,0.0004338395,2.631094E-05
3.400199,"2020-01-27 09:36:17.221",河北,沧州,2,0,0,1,1,0,0.5,0.5,,0,0.1111111,,,1,0.05882353,0.04166667,,0,0.3333333,0.03225806,,0,4.026494E-05,,0,0.0004338395,2.631094E-05
4.396703,"2020-01-28 09:31:15.161",河北,沧州,5,0,0,1,4,0,0.2,0.8,,0,0.1515152,,,1,0.125,0.1041667,,0,0.3333333,0.1290323,,0,0.0001006624,,0,0.0004338395,0.0001052438
5.379468,"2020-01-29 09:06:26.028",河北,沧州,8,0,0,1,7,0,0.125,0.875,,0,0.1666667,,,1,0.1489362,0.1666667,,0,0.3333333,0.2258064,,0,0.0001610598,,0,0.0004338395,0.0001841766
6.350612,"2020-01-30 08:24:52.896",河北,沧州,12,0,0,1,11,0,0.08333334,0.9166667,,0,0.1846154,,,1,0.171875,0.25,,0,0.3333333,0.3548387,,0,0.0002415897,,0,0.0004338395,0.0002894204
7.352436,"2020-01-31 08:27:30.493",河北,沧州,18,0,0,1,17,0,0.05555556,0.9444444,,0,0.2195122,,,1,0.2098765,0.375,,0,0.3333333,0.5483871,,0,0.0003623845,,0,0.0004338395,0.000447286
