TimeOffset,UpdateTime,ParentName,ChildName,ChildConfirmedCount,ChildSuspectedCount,ChildCuredCount,ChildDeadCount,ChildTreatingCount,ChildCuredRate,ChildDeadRate,ChildTreatingRate,ChildDeadDivideCured,ChildCuredDivideDead,ChildConfirmedCountRate,ChildSuspectedCountRate,ChildCuredCountRate,ChildDeadCountRate,ChildTreatingCountRate,ChildConfirmedNorm,ChildSuspectedNorm,ChildCuredNorm,ChildDeadNorm,ChildTreatingNorm,ChildDeadRateEx,ChildCuredRateEx,ChildTatalConfirmedNorm,ChildTatalSuspectedNorm,ChildTatalCuredNorm,ChildTatalDeadNorm,ChildTatalTreatingNorm
0.4326157,"2020-01-24 10:22:58",重庆,云阳,1,0,0,0,1,0,0,1,,,0.03703704,,,,0.03703704,0.04,,0,,0.05555556,,,1.986492E-05,0,0,0,2.631094E-05
0.4333102,"2020-01-24 10:23:58",重庆,云阳,1,0,0,0,1,0,0,1,,,0.03703704,,,,0.03703704,0.04,,0,,0.05555556,,,1.986492E-05,0,0,0,2.631094E-05
0.4340162,"2020-01-24 10:24:59",重庆,云阳,1,0,0,0,1,0,0,1,,,0.03703704,,,,0.03703704,0.04,,0,,0.05555556,,,1.986492E-05,0,0,0,2.631094E-05
0.9826736,"2020-01-24 23:35:03",重庆,云阳,1,0,0,0,1,0,0,1,,,0.03703704,,,,0.03703704,0.04,,0,,0.05555556,,,1.986492E-05,0,0,0,2.631094E-05
1.410949,"2020-01-25 09:51:46",重庆,云阳,1,0,0,0,1,0,0,1,,,0.01754386,,,,0.01754386,0.04,,0,,0.05555556,,,1.986492E-05,0,0,0,2.631094E-05
1.47265,"2020-01-25 11:20:37",重庆,云阳,1,0,0,0,1,0,0,1,,,0.01754386,,,,0.01754386,0.04,,0,,0.05555556,,,1.986492E-05,0,0,0,2.631094E-05
1.473345,"2020-01-25 11:21:37",重庆,云阳,2,0,0,0,2,0,0,1,,,0.03508772,,,,0.03508772,0.08,,0,,0.1111111,,,3.972984E-05,0,0,0,5.262189E-05
1.474051,"2020-01-25 11:22:38",重庆,云阳,2,0,0,0,2,0,0,1,,,0.03508772,,,,0.03508772,0.08,,0,,0.1111111,,,3.972984E-05,0,0,0,5.262189E-05
1.474757,"2020-01-25 11:23:39",重庆,云阳,2,0,0,0,2,0,0,1,,,0.03508772,,,,0.03508772,0.08,,0,,0.1111111,,,3.972984E-05,0,0,0,5.262189E-05
1.475451,"2020-01-25 11:24:39",重庆,云阳,2,0,0,0,2,0,0,1,,,0.03508772,,,,0.03508772,0.08,,0,,0.1111111,,,3.972984E-05,0,0,0,5.262189E-05
1.48669,"2020-01-25 11:40:50",重庆,云阳,2,0,0,0,2,0,0,1,,,0.03508772,,,,0.03508772,0.08,,0,,0.1111111,,,3.972984E-05,0,0,0,5.262189E-05
2.361192,"2020-01-26 08:40:07",重庆,云阳,2,0,0,0,2,0,0,1,,,0.04166667,,,,0.04166667,0.08,,0,,0.1111111,,,3.972984E-05,0,0,0,5.262189E-05
2.373808,"2020-01-26 08:58:17",重庆,云阳,2,0,0,0,2,0,0,1,,,0.03508772,,,,0.03508772,0.08,,0,,0.1111111,,,3.972984E-05,0,0,0,5.262189E-05
2.412315,"2020-01-26 09:53:44",重庆,云阳,4,0,0,0,4,0,0,1,,,0.05333333,,,,0.05333333,0.16,,0,,0.2222222,,,7.945967E-05,0,0,0,0.0001052438
3.385474,"2020-01-27 09:15:05",重庆,云阳,4,0,0,0,4,0,0,1,,,0.03636364,,,,0.03636364,0.16,,0,,0.2222222,,,7.945967E-05,0,0,0,0.0001052438
3.386181,"2020-01-27 09:16:06",重庆,云阳,4,0,0,0,4,0,0,1,,,0.03636364,,,,0.03636364,0.16,,0,,0.2222222,,,7.945967E-05,0,0,0,0.0001052438
3.388287,"2020-01-27 09:19:08",重庆,云阳,4,0,0,0,4,0,0,1,,,0.03636364,,,,0.03636364,0.16,,0,,0.2222222,,,7.945967E-05,0,0,0,0.0001052438
3.388982,"2020-01-27 09:20:08",重庆,云阳,8,0,0,0,8,0,0,1,,,0.07272727,,,,0.07272727,0.32,,0,,0.4444444,,,0.0001589193,0,0,0,0.0002104875
4.385451,"2020-01-28 09:15:03",重庆,云阳,10,0,0,0,10,0,0,1,,,0.07575758,,,,0.07575758,0.4,,0,,0.5555556,,,0.0001986492,0,0,0,0.0002631094
5.393461,"2020-01-29 09:26:35",重庆,云阳,11,0,0,0,11,0,0,1,,,0.07482993,,,,0.07482993,0.44,,0,,0.6111111,,,0.0002185141,0,0,0,0.0002894204
5.434062,"2020-01-29 10:25:03",重庆,云阳,11,0,0,0,11,0,0,1,,,0.07482993,,0,,0.07534247,0.44,,0,,0.6111111,,,0.0002185141,0,0,0,0.0002894204
5.453658,"2020-01-29 10:53:16",重庆,云阳,11,0,0,0,11,0,0,1,,,0.07482993,,0,,0.07534247,0.44,,0,,0.6111111,,,0.0002185141,0,0,0,0.0002894204
6.297454,"2020-01-30 07:08:20",重庆,云阳,12,0,0,0,12,0,0,1,,,0.07272727,,0,,0.07317073,0.48,,0,,0.6666667,,,0.000238379,0,0,0,0.0003157313
6.68169,"2020-01-30 16:21:38",重庆,云阳,12,0,0,0,12,0,0,1,,,0.06593407,,0,,0.06629834,0.48,,0,,0.6666667,,,0.000238379,0,0,0,0.0003157313
6.68309,"2020-01-30 16:23:39",重庆,云阳,13,0,0,0,13,0,0,1,,,0.07142857,,0,,0.0718232,0.52,,0,,0.7222222,,,0.0002582439,0,0,0,0.0003420422
6.683784,"2020-01-30 16:24:39",重庆,云阳,13,0,0,0,13,0,0,1,,,0.07142857,,0,,0.0718232,0.52,,0,,0.7222222,,,0.0002582439,0,0,0,0.0003420422
7.314664,"2020-01-31 07:33:07",重庆,云阳,15,0,0,0,15,0,0,1,,,0.07281554,,0,,0.07317073,0.6,,0,,0.8333333,,,0.0002979738,0,0,0,0.0003946642
7.572523,"2020-01-31 13:44:26",重庆,云阳,15,0,0,0,15,0,0,1,,,0.07281554,,0,,0.07317073,0.6,,0,,0.8333333,,,0.0002979738,0,0,0,0.0003946642
7.573298,"2020-01-31 13:45:33",重庆,云阳,15,0,0,0,15,0,0,1,,,0.07281554,,0,,0.07317073,0.6,,0,,0.8333333,,,0.0002979738,0,0,0,0.0003946642
7.574062,"2020-01-31 13:46:39",重庆,云阳,15,0,0,0,15,0,0,1,,,0.07281554,,0,,0.07317073,0.6,,0,,0.8333333,,,0.0002979738,0,0,0,0.0003946642
7.575613,"2020-01-31 13:48:53",重庆,云阳,15,0,0,0,15,0,0,1,,,0.07281554,,0,,0.07317073,0.6,,0,,0.8333333,,,0.0002979738,0,0,0,0.0003946642
7.58794,"2020-01-31 14:06:38",重庆,云阳,15,0,0,0,15,0,0,1,,,0.07281554,,0,,0.07317073,0.6,,0,,0.8333333,,,0.0002979738,0,0,0,0.0003946642
7.590255,"2020-01-31 14:09:58",重庆,云阳,15,0,0,0,15,0,0,1,,,0.07281554,,0,,0.07317073,0.6,,0,,0.8333333,,,0.0002979738,0,0,0,0.0003946642
7.59103,"2020-01-31 14:11:05",重庆,云阳,15,0,0,0,15,0,0,1,,,0.07281554,,0,,0.07317073,0.6,,0,,0.8333333,,,0.0002979738,0,0,0,0.0003946642
7.658252,"2020-01-31 15:47:53",重庆,云阳,15,0,0,0,15,0,0,1,,,0.07281554,,0,,0.07317073,0.6,,0,,0.8333333,,,0.0002979738,0,0,0,0.0003946642
