TimeOffset,UpdateTime,ParentName,ChildName,ChildConfirmedCount,ChildSuspectedCount,ChildCuredCount,ChildDeadCount,ChildTreatingCount,ChildCuredRate,ChildDeadRate,ChildTreatingRate,ChildDeadDivideCured,ChildCuredDivideDead,ChildConfirmedCountRate,ChildSuspectedCountRate,ChildCuredCountRate,ChildDeadCountRate,ChildTreatingCountRate,ChildConfirmedNorm,ChildSuspectedNorm,ChildCuredNorm,ChildDeadNorm,ChildTreatingNorm,ChildDeadRateEx,ChildCuredRateEx,ChildTatalConfirmedNorm,ChildTatalSuspectedNorm,ChildTatalCuredNorm,ChildTatalDeadNorm,ChildTatalTreatingNorm
17.3801,"2020-02-10 09:07:21",新疆,兵团第四师,3,0,0,0,3,0,0,1,,,0.06122449,,,,0.06122449,0.3,,0,0,0.3,,,5.99904E-05,0,0,0,7.893283E-05
18.37956,"2020-02-11 09:06:34",新疆,兵团第四师,7,0,0,0,7,0,0,1,,,0.1272727,,,,0.1272727,0.7,,0,0,0.7,,,0.0001399776,0,0,0,0.0001841766
18.71419,"2020-02-11 17:08:26",新疆,兵团第四师,7,0,0,0,7,0,0,1,,,0.1272727,,0,,0.1346154,0.7,,0,0,0.7,,,0.0001399776,0,0,0,0.0001841766
19.40167,"2020-02-12 09:38:24",新疆,兵团第四师,9,0,0,0,9,0,0,1,,,0.1525424,,0,,0.1607143,0.9,,0,0,0.9,,,0.0001799712,0,0,0,0.0002367985
20.01333,"2020-02-13 00:19:12",新疆,兵团第四师,9,0,0,0,9,0,0,1,,,0.1525424,,0,,0.1607143,0.9,,0,0,0.9,,,0.0001799712,0,0,0,0.0002367985
20.38577,"2020-02-13 09:15:31",新疆,兵团第四师,10,0,0,0,10,0,0,1,,,0.1587302,,0,0,0.1694915,1,,0,0,1,,,0.000199968,0,0,0,0.0002631094
20.76851,"2020-02-13 18:26:39",新疆,兵团第四师,10,0,0,0,10,0,0,1,,,0.1587302,,0,0,0.1785714,1,,0,0,1,,,0.000199968,0,0,0,0.0002631094
20.86042,"2020-02-13 20:39:00",新疆,兵团第四师,10,0,0,0,10,0,0,1,,,0.1587302,,0,0,0.1785714,1,,0,0,1,,,0.000199968,0,0,0,0.0002631094
20.98534,"2020-02-13 23:38:53",新疆,兵团第四师,10,0,0,0,10,0,0,1,,,0.1587302,,0,0,0.1785714,1,,0,0,1,,,0.000199968,0,0,0,0.0002631094
21.38007,"2020-02-14 09:07:18",新疆,兵团第四师,10,0,0,0,10,0,0,1,,,0.1538462,,0,0,0.1724138,1,,0,0,1,,,0.000199968,0,0,0,0.0002631094
22.39266,"2020-02-15 09:25:26",新疆,兵团第四师,10,0,0,0,10,0,0,1,,,0.1428571,,0,0,0.1587302,1,,0,0,1,,,0.000199968,0,0,0,0.0002631094
22.73975,"2020-02-15 17:45:14",新疆,兵团第四师,10,0,0,0,10,0,0,1,,,0.1428571,,0,0,0.1694915,1,,0,0,1,,,0.000199968,0,0,0,0.0002631094
23.47989,"2020-02-16 11:31:02",新疆,兵团第四师,10,0,0,0,10,0,0,1,,,0.1408451,,0,0,0.1694915,1,,0,0,1,,,0.000199968,0,0,0,0.0002631094
23.68296,"2020-02-16 16:23:28",新疆,兵团第四师,10,0,0,0,10,0,0,1,,,0.1408451,,0,0,0.1724138,1,,0,0,1,,,0.000199968,0,0,0,0.0002631094
24.41176,"2020-02-17 09:52:56",新疆,兵团第四师,10,0,0,0,10,0,0,1,,,0.1333333,,0,0,0.1612903,1,,0,0,1,,,0.000199968,0,0,0,0.0002631094
25.37206,"2020-02-18 08:55:46",新疆,兵团第四师,10,0,0,0,10,0,0,1,,,0.131579,,0,0,0.1587302,1,,0,0,1,,,0.000199968,0,0,0,0.0002631094
26.38296,"2020-02-19 09:11:28",新疆,兵团第四师,10,0,0,0,10,0,0,1,,,0.131579,,0,0,0.1639344,1,,0,0,1,,,0.000199968,0,0,0,0.0002631094
26.62475,"2020-02-19 14:59:38",新疆,兵团第四师,10,0,0,0,10,0,0,1,,,0.131579,,0,0,0.1818182,1,,0,0,1,,,0.000199968,0,0,0,0.0002631094
27.89307,"2020-02-20 21:26:01",新疆,兵团第四师,10,0,0,0,10,0,0,1,,,0.131579,,0,0,0.1886792,1,,0,0,1,,,0.000199968,0,0,0,0.0002631094
28.90488,"2020-02-21 21:43:02",新疆,兵团第四师,10,0,0,0,10,0,0,1,,,0.131579,,0,0,0.1960784,1,,0,0,1,,,0.000199968,0,0,0,0.0002631094
29.39253,"2020-02-22 09:25:15",新疆,兵团第四师,10,0,0,0,10,0,0,1,,,0.131579,,0,0,0.2,1,,0,0,1,,,0.000199968,0,0,0,0.0002631094
29.79889,"2020-02-22 19:10:24",新疆,兵团第四师,10,0,0,0,10,0,0,1,,,0.131579,,0,0,0.2040816,1,,0,0,1,,,0.000199968,0,0,0,0.0002631094
30.80488,"2020-02-23 19:19:02",新疆,兵团第四师,10,0,0,0,10,0,0,1,,,0.131579,,0,0,0.2040816,1,,0,0,1,,,0.000199968,0,0,0,0.0002631094
30.94334,"2020-02-23 22:38:25",新疆,兵团第四师,10,0,0,0,10,0,0,1,,,0.131579,,0,0,0.2173913,1,,0,0,1,,,0.000199968,0,0,0,0.0002631094
31.95503,"2020-02-24 22:55:15",新疆,兵团第四师,10,0,0,0,10,0,0,1,,,0.131579,,0,0,0.2272727,1,,0,0,1,,,0.000199968,0,0,0,0.0002631094
33.92517,"2020-02-26 22:12:15",新疆,兵团第四师,10,0,0,0,10,0,0,1,,,0.131579,,0,0,0.2439024,1,,0,0,1,,,0.000199968,0,0,0,0.0002631094
33.92663,"2020-02-26 22:14:21",新疆,兵团第四师,10,0,1,0,9,0.1,0,0.9,0,,0.131579,,0.02941176,0,0.225,1,,0.1111111,0,0.9,0,1,0.000199968,0,2.13388E-05,0,0.0002367985
34.86127,"2020-02-27 20:40:14",新疆,兵团第四师,10,0,4,0,6,0.4,0,0.6,0,,0.131579,,0.09302326,0,0.1935484,1,,0.4444444,0,0.6,0,1,0.000199968,0,8.535518E-05,0,0.0001578657
35.36831,"2020-02-28 08:50:22",新疆,兵团第四师,10,0,4,1,5,0.4,0.1,0.5,0.25,4,0.131579,,0.09302326,0.3333333,0.1666667,1,,0.4444444,1,0.5,0.2,0.8,0.000199968,0,8.535518E-05,0.0003889537,0.0001315547
35.64721,"2020-02-28 15:31:59",新疆,兵团第四师,10,0,4,1,5,0.4,0.1,0.5,0.25,4,0.131579,,0.08510638,0.3333333,0.1923077,1,,0.4444444,1,0.5,0.2,0.8,0.000199968,0,8.535518E-05,0.0003889537,0.0001315547
35.64868,"2020-02-28 15:34:06",新疆,兵团第四师,10,0,6,1,3,0.6,0.1,0.3,0.1666667,6,0.131579,,0.122449,0.3333333,0.125,1,,0.6666667,1,0.3,0.1428571,0.8571429,0.000199968,0,0.0001280328,0.0003889537,7.893283E-05
35.64941,"2020-02-28 15:35:09",新疆,兵团第四师,10,0,6,1,3,0.6,0.1,0.3,0.1666667,6,0.131579,,0.12,0.3333333,0.1304348,1,,0.6666667,1,0.3,0.1428571,0.8571429,0.000199968,0,0.0001280328,0.0003889537,7.893283E-05
35.65163,"2020-02-28 15:38:21",新疆,兵团第四师,10,0,6,1,3,0.6,0.1,0.3,0.1666667,6,0.131579,,0.1153846,0.3333333,0.1428571,1,,0.6666667,1,0.3,0.1428571,0.8571429,0.000199968,0,0.0001280328,0.0003889537,7.893283E-05
36.83405,"2020-02-29 20:01:02",新疆,兵团第四师,10,0,9,1,0,0.9,0.1,0,0.1111111,9,0.131579,,0.1451613,0.3333333,0,1,,1,1,0,0.1,0.9,0.000199968,0,0.0001920492,0.0003889537,0
37.75419,"2020-03-01 18:06:02",新疆,兵团第四师,10,0,9,1,0,0.9,0.1,0,0.1111111,9,0.131579,,0.140625,0.3333333,0,1,,1,1,0,0.1,0.9,0.000199968,0,0.0001920492,0.0003889537,0
38.96183,"2020-03-02 23:05:02",新疆,兵团第四师,10,0,9,1,0,0.9,0.1,0,0.1111111,9,0.131579,,0.1343284,0.3333333,0,1,,1,1,0,0.1,0.9,0.000199968,0,0.0001920492,0.0003889537,0
38.99308,"2020-03-02 23:50:02",新疆,兵团第四师,10,0,9,1,0,0.9,0.1,0,0.1111111,9,0.131579,,0.1363636,0.3333333,0,1,,1,1,0,0.1,0.9,0.000199968,0,0.0001920492,0.0003889537,0
39.63891,"2020-03-03 15:20:02",新疆,兵团第四师,10,0,9,1,0,0.9,0.1,0,0.1111111,9,0.131579,,0.1323529,0.3333333,0,1,,1,1,0,0.1,0.9,0.000199968,0,0.0001920492,0.0003889537,0
40.9827,"2020-03-04 23:35:05",新疆,兵团第四师,10,0,9,1,0,0.9,0.1,0,0.1111111,9,0.131579,,0.1304348,0.3333333,0,1,,1,1,0,0.1,0.9,0.000199968,0,0.0001920492,0.0003889537,0
41.60835,"2020-03-05 14:36:01",新疆,兵团第四师,10,0,9,1,0,0.9,0.1,0,0.1111111,9,0.131579,,0.1285714,0.3333333,0,1,,1,1,0,0.1,0.9,0.000199968,0,0.0001920492,0.0003889537,0
42.58822,"2020-03-06 14:07:02",新疆,兵团第四师,10,0,9,1,0,0.9,0.1,0,0.1111111,9,0.131579,,0.1267606,0.3333333,0,1,,1,1,0,0.1,0.9,0.000199968,0,0.0001920492,0.0003889537,0
43.73057,"2020-03-07 17:32:01",新疆,兵团第四师,10,0,9,1,0,0.9,0.1,0,0.1111111,9,0.131579,,0.125,0.3333333,0,1,,1,1,0,0.1,0.9,0.000199968,0,0.0001920492,0.0003889537,0
44.56322,"2020-03-08 13:31:02",新疆,兵团第四师,10,0,9,1,0,0.9,0.1,0,0.1111111,9,0.131579,,0.1232877,0.3333333,,1,,1,1,0,0.1,0.9,0.000199968,0,0.0001920492,0.0003889537,0
