TimeOffset,UpdateTime,ParentName,ParentConfirmedCount,ParentSuspectedCount,ParentCuredCount,ParentDeadCount,ParentTreatingCount,ParentCuredRate,ParentDeadRate,ParentTreatingRate,ParentDeadDivideCured,ParentCuredDivideDead,ParentConfirmedNorm,ParentSuspectedNorm,ParentCuredNorm,ParentDeadNorm,ParentTreatingNorm,ParentDeadRateEx,ParentCuredRateEx,ParentTatalConfirmedNorm,ParentTatalSuspectedNorm,ParentTatalCuredNorm,ParentTatalDeadNorm,ParentTatalTreatingNorm
8.302697,"2020-02-01 07:15:53",西班牙,1,0,0,0,1,0,0,1,,,4.232643E-06,,0,0,9.21642E-06,,,1.776702E-07,0,0,0,8.303124E-07
8.307709,"2020-02-01 07:23:06",西班牙,7,0,0,0,7,0,0,1,,,2.96285E-05,,0,0,6.451494E-05,,,1.243691E-06,0,0,0,5.812187E-06
17.45838,"2020-02-10 11:00:04",西班牙,2,0,0,0,2,0,0,1,,,8.465286E-06,,0,0,1.843284E-05,,,3.553403E-07,0,0,0,1.660625E-06
17.58954,"2020-02-10 14:08:56",西班牙,2,0,0,0,2,0,0,1,,,8.465286E-06,,0,0,1.843284E-05,,,3.553403E-07,0,0,0,1.660625E-06
17.63887,"2020-02-10 15:19:58",西班牙,2,0,0,0,2,0,0,1,,,8.465286E-06,,0,0,1.843284E-05,,,3.553403E-07,0,0,0,1.660625E-06
17.64382,"2020-02-10 15:27:06",西班牙,2,0,0,0,2,0,0,1,,,8.465286E-06,,0,0,1.843284E-05,,,3.553403E-07,0,0,0,1.660625E-06
17.83306,"2020-02-10 19:59:36",西班牙,2,0,0,0,2,0,0,1,,,8.465286E-06,,0,0,1.843284E-05,,,3.553403E-07,0,0,0,1.660625E-06
17.85282,"2020-02-10 20:28:04",西班牙,2,0,0,0,2,0,0,1,,,8.465286E-06,,0,0,1.843284E-05,,,3.553403E-07,0,0,0,1.660625E-06
18.31115,"2020-02-11 07:28:03",西班牙,2,0,0,0,2,0,0,1,,,8.465286E-06,,0,0,1.843284E-05,,,3.553403E-07,0,0,0,1.660625E-06
18.34921,"2020-02-11 08:22:52",西班牙,2,0,0,0,2,0,0,1,,,8.465286E-06,,0,0,1.843284E-05,,,3.553403E-07,0,0,0,1.660625E-06
18.39648,"2020-02-11 09:30:56",西班牙,2,0,0,0,2,0,0,1,,,8.465286E-06,,0,0,1.843284E-05,,,3.553403E-07,0,0,0,1.660625E-06
18.7851,"2020-02-11 18:50:33",西班牙,2,0,0,0,2,0,0,1,,,8.465286E-06,,0,0,1.843284E-05,,,3.553403E-07,0,0,0,1.660625E-06
18.80635,"2020-02-11 19:21:09",西班牙,2,0,0,0,2,0,0,1,,,8.465286E-06,,0,0,1.843284E-05,,,3.553403E-07,0,0,0,1.660625E-06
19.31034,"2020-02-12 07:26:53",西班牙,2,0,0,0,2,0,0,1,,,8.465286E-06,,0,0,1.843284E-05,,,3.553403E-07,0,0,0,1.660625E-06
19.38577,"2020-02-12 09:15:31",西班牙,2,0,0,0,2,0,0,1,,,8.465286E-06,,0,0,1.843284E-05,,,3.553403E-07,0,0,0,1.660625E-06
19.93311,"2020-02-12 22:23:41",西班牙,2,0,0,0,2,0,0,1,,,8.465286E-06,,0,0,1.843284E-05,,,3.553403E-07,0,0,0,1.660625E-06
20.01333,"2020-02-13 00:19:12",西班牙,2,0,0,0,2,0,0,1,,,8.465286E-06,,0,0,1.843284E-05,,,3.553403E-07,0,0,0,1.660625E-06
20.01841,"2020-02-13 00:26:31",西班牙,2,0,0,0,2,0,0,1,,,8.465286E-06,,0,0,1.843284E-05,,,3.553403E-07,0,0,0,1.660625E-06
20.04012,"2020-02-13 00:57:46",西班牙,2,0,0,0,2,0,0,1,,,8.465286E-06,,0,0,1.843284E-05,,,3.553403E-07,0,0,0,1.660625E-06
20.2886,"2020-02-13 06:55:35",西班牙,2,0,0,0,2,0,0,1,,,8.465286E-06,,0,0,1.843284E-05,,,3.553403E-07,0,0,0,1.660625E-06
20.34736,"2020-02-13 08:20:12",西班牙,2,0,0,0,2,0,0,1,,,8.465286E-06,,0,0,1.843284E-05,,,3.553403E-07,0,0,0,1.660625E-06
20.56064,"2020-02-13 13:27:19",西班牙,2,0,0,0,2,0,0,1,,,8.465286E-06,,0,0,1.843284E-05,,,3.553403E-07,0,0,0,1.660625E-06
20.76851,"2020-02-13 18:26:39",西班牙,2,0,0,0,2,0,0,1,,,8.465286E-06,,0,0,1.843284E-05,,,3.553403E-07,0,0,0,1.660625E-06
20.80861,"2020-02-13 19:24:24",西班牙,2,0,0,0,2,0,0,1,,,8.465286E-06,,0,0,1.843284E-05,,,3.553403E-07,0,0,0,1.660625E-06
21.30556,"2020-02-14 07:20:00",西班牙,2,0,0,0,2,0,0,1,,,8.465286E-06,,0,0,1.843284E-05,,,3.553403E-07,0,0,0,1.660625E-06
21.30701,"2020-02-14 07:22:06",西班牙,2,0,0,0,2,0,0,1,,,8.465286E-06,,0,0,1.843284E-05,,,3.553403E-07,0,0,0,1.660625E-06
22.31102,"2020-02-15 07:27:52",西班牙,2,0,0,0,2,0,0,1,,,8.465286E-06,,0,0,1.843284E-05,,,3.553403E-07,0,0,0,1.660625E-06
22.4747,"2020-02-15 11:23:34",西班牙,2,0,0,0,2,0,0,1,,,8.465286E-06,,0,0,1.843284E-05,,,3.553403E-07,0,0,0,1.660625E-06
23.75625,"2020-02-16 18:09:00",西班牙,2,0,0,0,2,0,0,1,,,8.465286E-06,,0,0,1.843284E-05,,,3.553403E-07,0,0,0,1.660625E-06
23.97936,"2020-02-16 23:30:17",西班牙,2,0,0,0,2,0,0,1,,,8.465286E-06,,0,0,1.843284E-05,,,3.553403E-07,0,0,0,1.660625E-06
26.6269,"2020-02-19 15:02:44",西班牙,2,0,2,0,0,1,0,0,0,,8.465286E-06,,1.329999E-05,0,0,0,1,3.553403E-07,0,8.6406E-07,0,0
26.76108,"2020-02-19 18:15:57",西班牙,2,0,2,0,0,1,0,0,0,,8.465286E-06,,1.329999E-05,0,0,0,1,3.553403E-07,0,8.6406E-07,0,0
27.30359,"2020-02-20 07:17:10",西班牙,2,0,2,0,0,1,0,0,0,,8.465286E-06,,1.329999E-05,0,0,0,1,3.553403E-07,0,8.6406E-07,0,0
27.30573,"2020-02-20 07:20:15",西班牙,2,0,2,0,0,1,0,0,0,,8.465286E-06,,1.329999E-05,0,0,0,1,3.553403E-07,0,8.6406E-07,0,0
27.34803,"2020-02-20 08:21:10",西班牙,2,0,2,0,0,1,0,0,0,,8.465286E-06,,1.329999E-05,0,0,0,1,3.553403E-07,0,8.6406E-07,0,0
27.51953,"2020-02-20 12:28:07",西班牙,2,0,2,0,0,1,0,0,0,,8.465286E-06,,1.329999E-05,0,0,0,1,3.553403E-07,0,8.6406E-07,0,0
28.29704,"2020-02-21 07:07:44",西班牙,2,0,2,0,0,1,0,0,0,,8.465286E-06,,1.329999E-05,0,0,0,1,3.553403E-07,0,8.6406E-07,0,0
28.3329,"2020-02-21 07:59:23",西班牙,2,0,2,0,0,1,0,0,0,,8.465286E-06,,1.329999E-05,0,0,0,1,3.553403E-07,0,8.6406E-07,0,0
28.52354,"2020-02-21 12:33:54",西班牙,2,0,2,0,0,1,0,0,0,,8.465286E-06,,1.329999E-05,0,0,0,1,3.553403E-07,0,8.6406E-07,0,0
29.30025,"2020-02-22 07:12:22",西班牙,2,0,2,0,0,1,0,0,0,,8.465286E-06,,1.329999E-05,0,0,0,1,3.553403E-07,0,8.6406E-07,0,0
29.33483,"2020-02-22 08:02:09",西班牙,2,0,2,0,0,1,0,0,0,,8.465286E-06,,1.329999E-05,0,0,0,1,3.553403E-07,0,8.6406E-07,0,0
32.43438,"2020-02-25 10:25:30",西班牙,3,0,2,0,1,0.6666667,0,0.3333333,0,,1.269793E-05,,1.329999E-05,0,9.21642E-06,0,1,5.330105E-07,0,8.6406E-07,0,8.303124E-07
32.49414,"2020-02-25 11:51:34",西班牙,3,0,2,0,1,0.6666667,0,0.3333333,0,,1.269793E-05,,1.329999E-05,0,9.21642E-06,0,1,5.330105E-07,0,8.6406E-07,0,8.303124E-07
32.5058,"2020-02-25 12:08:21",西班牙,3,0,2,0,1,0.6666667,0,0.3333333,0,,1.269793E-05,,1.329999E-05,0,9.21642E-06,0,1,5.330105E-07,0,8.6406E-07,0,8.303124E-07
33.2989,"2020-02-26 07:10:25",西班牙,3,0,2,0,1,0.6666667,0,0.3333333,0,,1.269793E-05,,1.329999E-05,0,9.21642E-06,0,1,5.330105E-07,0,8.6406E-07,0,8.303124E-07
33.30181,"2020-02-26 07:14:36",西班牙,7,0,2,0,5,0.2857143,0,0.7142857,0,,2.96285E-05,,1.329999E-05,0,4.60821E-05,0,1,1.243691E-06,0,8.6406E-07,0,4.151562E-06
33.30326,"2020-02-26 07:16:42",西班牙,7,0,2,0,5,0.2857143,0,0.7142857,0,,2.96285E-05,,1.329999E-05,0,4.60821E-05,0,1,1.243691E-06,0,8.6406E-07,0,4.151562E-06
33.3273,"2020-02-26 07:51:19",西班牙,7,0,2,0,5,0.2857143,0,0.7142857,0,,2.96285E-05,,1.329999E-05,0,4.60821E-05,0,1,1.243691E-06,0,8.6406E-07,0,4.151562E-06
33.49454,"2020-02-26 11:52:08",西班牙,7,0,2,0,5,0.2857143,0,0.7142857,0,,2.96285E-05,,1.329999E-05,0,4.60821E-05,0,1,1.243691E-06,0,8.6406E-07,0,4.151562E-06
33.53256,"2020-02-26 12:46:53",西班牙,7,0,2,0,5,0.2857143,0,0.7142857,0,,2.96285E-05,,1.329999E-05,0,4.60821E-05,0,1,1.243691E-06,0,8.6406E-07,0,4.151562E-06
34.29319,"2020-02-27 07:02:12",西班牙,13,0,2,0,11,0.1538462,0,0.8461539,0,,5.502436E-05,,1.329999E-05,0,0.0001013806,0,1,2.309712E-06,0,8.6406E-07,0,9.133436E-06
34.33561,"2020-02-27 08:03:17",西班牙,13,0,2,0,11,0.1538462,0,0.8461539,0,,5.502436E-05,,1.329999E-05,0,0.0001013806,0,1,2.309712E-06,0,8.6406E-07,0,9.133436E-06
34.56128,"2020-02-27 13:28:15",西班牙,13,0,2,0,11,0.1538462,0,0.8461539,0,,5.502436E-05,,1.329999E-05,0,0.0001013806,0,1,2.309712E-06,0,8.6406E-07,0,9.133436E-06
34.83124,"2020-02-27 19:56:59",西班牙,13,0,2,0,11,0.1538462,0,0.8461539,0,,5.502436E-05,,1.329999E-05,0,0.0001013806,0,1,2.309712E-06,0,8.6406E-07,0,9.133436E-06
35.29784,"2020-02-28 07:08:53",西班牙,13,0,2,0,11,0.1538462,0,0.8461539,0,,5.502436E-05,,1.329999E-05,0,0.0001013806,0,1,2.309712E-06,0,8.6406E-07,0,9.133436E-06
35.31768,"2020-02-28 07:37:28",西班牙,13,0,2,0,11,0.1538462,0,0.8461539,0,,5.502436E-05,,1.329999E-05,0,0.0001013806,0,1,2.309712E-06,0,8.6406E-07,0,9.133436E-06
