TimeOffset,UpdateTime,ParentName,ChildName,ChildConfirmedCount,ChildSuspectedCount,ChildCuredCount,ChildDeadCount,ChildTreatingCount,ChildCuredRate,ChildDeadRate,ChildTreatingRate,ChildDeadDivideCured,ChildCuredDivideDead,ChildConfirmedCountRate,ChildSuspectedCountRate,ChildCuredCountRate,ChildDeadCountRate,ChildTreatingCountRate,ChildConfirmedNorm,ChildSuspectedNorm,ChildCuredNorm,ChildDeadNorm,ChildTreatingNorm,ChildDeadRateEx,ChildCuredRateEx,ChildTatalConfirmedNorm,ChildTatalSuspectedNorm,ChildTatalCuredNorm,ChildTatalDeadNorm,ChildTatalTreatingNorm
61.61322,"2020-03-25 14:43:02",陕西,境外输入,5,1,0,0,5,0,0,1,,,0.02,1,0,0,0.7142857,0.08196721,,0,,0.1,,,9.933841E-05,0.02941176,0,0,0.0001315547
62.42668,"2020-03-26 10:14:25",陕西,境外输入,8,0,0,0,8,0,0,1,,,0.03162055,0,0,0,1,0.1311475,,0,,0.16,,,0.0001589414,0,0,0,0.0002104875
68.40021,"2020-04-01 09:36:18",陕西,境外输入,10,0,0,0,10,0,0,1,,,0.03921569,0,0,0,1,0.1639344,,0,,0.2,,,0.0001986768,0,0,0,0.0002631094
70.57497,"2020-04-03 13:47:58",陕西,境外输入,10,0,2,0,8,0.2,0,0.8,0,,0.03921569,0,0.008196721,0,1,0.1639344,,0.1666667,,0.16,0,1,0.0001986768,0,4.304408E-05,0,0.0002104875
71.4101,"2020-04-04 09:50:33",陕西,境外输入,11,0,3,0,8,0.2727273,0,0.7272727,0,,0.04296875,0,0.0122449,0,1,0.1803279,,0.25,,0.16,0,1,0.0002185445,0,6.456611E-05,0,0.0002104875
73.38512,"2020-04-06 09:14:34",陕西,境外输入,11,0,4,0,7,0.3636364,0,0.6363636,0,,0.04296875,0,0.01626016,0,1,0.1803279,,0.3333333,,0.14,0,1,0.0002185445,0,8.608816E-05,0,0.0001841766
78.36971,"2020-04-11 08:52:23",陕西,境外输入,11,0,6,0,5,0.5454546,0,0.4545455,0,,0.04296875,0,0.02419355,0,1,0.1803279,,0.5,,0.1,0,1,0.0002185445,0,0.0001291322,0,0.0001315547
82.38957,"2020-04-15 09:20:59",陕西,境外输入,11,0,9,0,2,0.8181818,0,0.1818182,0,,0.04296875,0,0.03585657,0,1,0.1803279,,0.75,,0.04,0,1,0.0002185445,0,0.0001936983,0,5.262189E-05
84.37858,"2020-04-17 09:05:09",陕西,境外输入,11,0,10,0,1,0.9090909,0,0.09090909,0,,0.04296875,0,0.03968254,0,1,0.1803279,,0.8333333,,0.02,0,1,0.0002185445,0,0.0002152204,0,2.631094E-05
88.44086,"2020-04-21 10:34:51",陕西,境外输入,11,0,11,0,0,1,0,0,0,,0.04296875,0,0.04347826,0,,0.1803279,,0.9166667,,0,0,1,0.0002185445,0,0.0002367424,0,0
88.45933,"2020-04-21 11:01:26",陕西,境外输入,32,0,11,0,21,0.34375,0,0.65625,0,,0.1155235,0,0.04347826,0,1,0.5245901,,0.9166667,,0.42,0,1,0.0006357658,0,0.0002367424,0,0.0005525298
89.4427,"2020-04-22 10:37:29",陕西,境外输入,34,0,11,0,23,0.3235294,0,0.6764706,0,,0.1218638,0,0.04347826,0,1,0.557377,,0.9166667,,0.46,0,1,0.0006755012,0,0.0002367424,0,0.0006051517
92.39043,"2020-04-25 09:22:13",陕西,境外输入,41,0,11,0,30,0.2682927,0,0.7317073,0,,0.1433566,0,0.04347826,0,1,0.6721311,,0.9166667,,0.6,0,1,0.0008145749,0,0.0002367424,0,0.0007893283
95.43537,"2020-04-28 10:26:56",陕西,境外输入,61,0,11,0,50,0.1803279,0,0.8196721,0,,0.1993464,0,0.04347826,0,1,1,,0.9166667,,1,0,1,0.001211929,0,0.0002367424,0,0.001315547
98.37742,"2020-05-01 09:03:29",陕西,境外输入,61,0,12,0,49,0.1967213,0,0.8032787,0,,0.1993464,0,0.04724409,0,1,1,,1,,0.98,0,1,0.001211929,0,0.0002582645,0,0.001289236
